"영화명,id,nickname,text,score,like,dislike,time,watch_movie"
"오!문희,544,tjdk****,누가 범인인지 알수있었지만 그래도 감동적이고 재미 있는 영화입니다,6,0,0,2020-10-18 17:23:00,관람객"
"오!문희,545,dlaalsgur(dlaa****),예상치 못한 곳에서 반전이 있네ㅋㅎ,5,0,0,2020-10-18 11:51:00,0"
"오!문희,546,도끼(rntl****),""아니 이희준,박지영 배우님 나문희 선생님 연기력 진짜 알고잇던 상상 너무이상입니다 우주 최고시네여..많이울었습니다 중간중간 감동 너무좋았습니다 올해 최곱니다 단연"",10,0,0,2020-10-18 01:36:00,0"
"오!문희,547,김여신(zzrl****),,10,0,0,2020-10-18 00:33:00,0"
"오!문희,548,디리린(sesh****),억지로 짜내는 눈물 없이 잔잔한 현실 가족을 보여주네요. 가족들과 함께 볼 영화에요:) 나문희배우님 이희준배우님 연기는 현실 그 자체네요ㅎㅎ,10,0,0,2020-10-17 23:55:00,0"
"오!문희,549,라라랄라(ibiz****),앵자씨~~~~!!!,8,0,0,2020-10-17 23:47:00,0"
"오!문희,550,kroy****,나문희님 연기력 진짜 실화?! 충청도 시투리 무엇?!,10,0,0,2020-10-17 00:08:00,0"
"오!문희,551,행복이아빠(mtm1****),그저 그렇네요~!,5,0,0,2020-10-17 00:00:00,0"
"오!문희,552,chaffe(sws6****),최근 본 한국영화중에서 제일 재밌었던거같음,10,0,0,2020-10-16 23:24:00,0"
"오!문희,553,미설정(hapq****),마지막 스토리가 ..좀 그래서 별4개확실히 부모님세대들만 좋아할 영화.,8,0,0,2020-10-16 13:50:00,0"
"오!문희,554,나날이발전(tnwj****),울고 웃고.ㅇ.ㅇ.  여러번 울공 웃고했습니다,10,0,0,2020-10-16 11:04:00,0"
"오!문희,555,벨라뎃다(youn****),스포일러가 포함된 감상평입니다. 감상평 보기,10,0,0,2020-10-16 04:44:00,0"
"오!문희,556,maniya011(mand****),나문희님은 말할것도 없고 이희준님 연기력이 이정도였나 싶은정도로 진짜 감정선이 너무 잘표현되서 감격했네요 참영화네요 참으로 잘봤어요 이희준님 흥하세요,10,0,0,2020-10-15 21:10:00,0"
"오!문희,557,뭉치(ghdi****),엉덩이가 커~유^^너무 재밌게 잘봤습니다!!,10,0,0,2020-10-14 20:47:00,0"
"오!문희,558,쇠막대기(park****),마지막 반전이 무리 스럽지만 연기들을 너무 잘 해서 폭 빠져 봄,8,0,0,2020-10-14 03:42:00,0"
"오!문희,559,이서영(pws6****),,8,0,0,2020-10-14 01:12:00,0"
"오!문희,560,그냥시간때워(tjdg****),이런게 영화란거다.억지 감동 신파가 아닌 우리네 사는이야기,10,0,0,2020-10-14 00:32:00,0"
"오!문희,561,이브(hyem****),솔직히 평점 1점 줄 만큼 쓰렉 영화는 아니에요ㅋㅋ 제가 충청도 사람이라 더 재밌게 본 것도 있고 코미디가 은근히 취향에 맞았어요. (특히 마지막ㅋㅋ) 근데 솔직히 스토리는 뒤로갈수록 좀 막장이고 개연성이 좀 아쉬워...,7,0,0,2020-10-13 23:26:00,0"
"오!문희,562,꼬마자객(ghkd****),진짜 재밌었다.. 폰으로 다운 받아서 봤는데 울고 웃고ㅠ 사이다도 애짐..,10,0,0,2020-10-13 22:23:00,0"
"오!문희,563,아이쿠(jnjn****),재미가 너무 없어요...,2,0,0,2020-10-13 10:31:00,0"
"오!문희,564,alsr****,가족끼리 보면 좋겠네요. 코믹한 장면도 많았고 전반적으로 훈훈한 영화였습니다.,9,0,0,2020-10-13 00:31:00,0"
"오!문희,565,redt****,진짜 왜 이런영화 안뜨는지 모르겠네ㅜ  진짜 굿굿 문희님 나오는거 거의 봤는데 감동짱  근데 흥행안돼서 맘 아픔 다들 화이팅^^♡,10,0,0,2020-10-12 19:45:00,0"
"오!문희,566,love****,재밌게 잘봤습니다. 웰메이드 영화,10,0,0,2020-10-12 19:03:00,0"
"오!문희,567,평천하(9720****),""감동적인 영화입니다. 어머니, 오래오래 건강히 행복하세요.."",10,0,0,2020-10-12 15:42:00,0"
"오!문희,568,mihe****,스포일러가 포함된 감상평입니다. 감상평 보기,10,0,0,2020-10-12 09:47:00,0"
"오!문희,569,kkim****,잼남.딸 치일때 둘이서 노트북 보는 장면 압권,8,0,0,2020-10-12 00:47:00,0"
"오!문희,570,nononono(ashd****),몇 안되는 한국식 감동 코미디.. 나문희 여사님의 연기는 교과서에 올릴 만 합니다,10,0,0,2020-10-11 23:57:00,0"
"오!문희,571,호(ourl****),""시간보내기 좋은 영화. 가족애도 느끼고,부모님 생각에 뭉클하면서도 코믹요소도 적절함.나문희배우님 최고였음!!"",10,0,0,2020-10-11 22:30:00,0"
"오!문희,572,야옹마마(zcbm****),믿고보는 나문희배우님^^연출도 좋았어요 굿굿,10,0,0,2020-10-11 21:14:00,0"
"오!문희,573,도르치(kju0****),완전 재밌고 좋았습니다!,10,0,0,2020-10-11 20:36:00,0"
"오!문희,574,홍정원(ghdw****),궁뎅이가 커유! ㅋㅋㅋ 레알 재밌음 집에서 충분히 돈내고 봐도 될만 한 영화 내 인생의 최고 코믹작!!,9,0,0,2020-10-11 18:41:00,0"
"오!문희,575,포르쉐911(prs7****),모자간의 케미가 생각보다 감동적이고... 스릴러적 전개도 재미있다,8,0,0,2020-10-11 18:37:00,0"
"오!문희,576,혜린(lily****),""너무 재밌어요! 재미와 감동, 스릴까지 모두 갖춘 이 영화 엄청 추천해요!!"",10,0,0,2020-10-11 15:25:00,0"
"오!문희,577,뽀글(bogr****),나문희 선생님 역시 최고셔유~  가족끼리  모여서 보면될듯,8,0,0,2020-10-11 11:44:00,0"
"오!문희,578,달의요정(7486****),,10,0,0,2020-10-11 07:35:00,0"
"오!문희,579,이예슬(dldp****),스포일러가 포함된 감상평입니다. 감상평 보기,10,0,0,2020-10-11 03:17:00,0"
"오!문희,580,바이로차나(sooo****),연기때문에 ...10점주고 싶은데 ..내용이 ..2.7점,3,0,0,2020-10-11 02:20:00,0"
"오!문희,581,임나영(nayo****),배우분들 연기 최고 특히 이희준씨 찐우는연기,10,0,0,2020-10-11 01:29:00,0"
"오!문희,582,키키(tmfd****),,10,0,0,2020-10-11 00:02:00,0"
"오!문희,583,키달아찌(tall****),재미와 감동을 주신 배우와 제작진들 수고하셨어요.가족 영화로 백쩜!,10,0,0,2020-10-10 23:58:00,0"
"오!문희,584,가뿐히(haan****),코로나가 아니였음 대박났을 영화~!!,10,0,0,2020-10-10 15:25:00,0"
"오!문희,585,로 즈(sch6****),영화초반부터 범인이 누군지 알았음,10,0,0,2020-10-10 14:55:00,0"
"오!문희,586,핍티(iblu****),나문희도 나문희지만 이희준도 연기 좋다,8,0,0,2020-10-10 14:53:00,0"
"오!문희,587,dlaq****,진짜 영화 많이 본 사람으로서 솔직히 한국영화 스토리 뻔하다 생각하고타임킬링용으로 봤는데 스토리도 나름 신선하고 무엇보다 배우들의 연기력이 ...끝장납니다 재밌게봤습니다,10,0,0,2020-10-10 13:45:00,0"
"오!문희,588,대봉(sb40****),,9,0,0,2020-10-10 13:17:00,0"
"오!문희,589,IMFREE(free****),,10,0,0,2020-10-10 11:53:00,0"
"오!문희,590,jwhe****,울다가 웃다가  오랜만에 좋은 영화 찾음,10,0,0,2020-10-10 01:31:00,0"
"오!문희,591,영화광(nx00****),""아무 생각없이 봤다가 울면서, 웃으면서 본 영화. 포스터만 보고 이 영화가 사람을 울릴줄은 몰랐다. 코로나 때문에 지친 요즘 이 영화 보면서 울기도 하고 웃기도 하면 좋을만한 영화다!"",10,0,0,2020-10-10 00:42:00,0"
"오!문희,592,황경란(lan0****),,10,0,0,2020-10-09 20:22:00,0"
"오!문희,593,ngw4****,전 재밌게 봤습니다.극중 노래빠에서 이희준씨가 부른 노래 아시는분 계시면 알려주세요.,8,0,0,2020-10-09 20:05:00,0"
"오!문희,594,젤리(hjun****),이희준연기 정말 미쳤다. 내가 주인공이되어 공감했을정도로 몰입榮?,10,0,0,2020-10-09 17:49:00,0"
"오!문희,595,카피카피룸룸(1031****),가볍게 볼 수 있겠다 생각하고 봤는데 최고였어요 배우분들 연기는 당연한거고 작은 부분까지 세심한 연출에 스토리까지 모두 최고최고,10,0,0,2020-10-09 16:29:00,0"
"오!문희,596,hver****,감동ㆍ재미연기 최고였어요.   검정개도 연기 대박 ㅎ,10,0,0,2020-10-09 16:06:00,0"
"오!문희,597,나연(sey5****),,8,0,0,2020-10-09 13:01:00,0"
"오!문희,598,나무(minu****),혼신의 연기란 이런것이 아닐까..나문희 배우에게 존경의 박수를..^&^,8,0,0,2020-10-09 10:39:00,0"
"오!문희,599,도르크막토(psgi****),치매걸린 어머니 역할을 잘소화하신 나문희 여사님과 이희준씨의 연기는 정말 일품이다 하지만 모든사건이 우연으로 일어난다는게 너무 억지스럽고 멧돼지씬은 너무 조악한 CG때문에 눈을 막고봤다,6,0,0,2020-10-09 09:52:00,0"
"오!문희,600,pian****,나문희 선생님 연기 진심으로 잘 봤습니다감사합니다,8,0,0,2020-10-09 03:12:00,0"
"오!문희,601,maru****,,10,0,0,2020-10-09 02:38:00,0"
"오!문희,602,Ioka(clou****),서천인데. . . 왜 금산이라고. .,10,0,0,2020-10-09 02:37:00,0"
"오!문희,603,씨유(fiji****),""스토리, 연기, 연출, 웃음, 감동 완벽했던 이 영화가 코로나 때문에 묻힌거 같아 안타까운 영화ㅜㅜ"",10,0,0,2020-10-09 00:52:00,0"
"오!문희,604,mello kox(kox2****),엉덩이가 커유.,10,0,0,2020-10-09 00:30:00,0"
"오!문희,605,힘맨(soba****),,8,0,0,2020-10-08 16:44:00,0"
"오!문희,606,Ryu(ryud****),앵자씨도 봤어유~ㅎㅎ 오랜만에 웃으면서 재밌게 봤어요~ 내용도 재밌고~ 연기최고!!,10,0,0,2020-10-08 11:31:00,0"
"오!문희,607,냐(suni****),울다웃다의 반복 이희준씨 연기에 빠져서 같이 인상㎢?어깨힘들어갓다 같이 울다 같이 웃다 엄청 몰입했네요!! 연기구멍없는 완벽한 케미의 작품!!  강아지까지 명품연기!! 지루할틈없이 빠져서 f네요!! ㅇ보고나서 행복...,10,0,0,2020-10-08 10:37:00,0"
"오!문희,608,mouthsky(jwoh****),""대단한 이야기는 아니지만, 재미있고 훈훈하다"",9,0,0,2020-10-08 08:17:00,0"
"오!문희,609,디디(dkwk****),낮은 평점 거르는데 이 영화는 웃음과 교훈이 있다,10,0,0,2020-10-08 02:35:00,0"
"오!문희,610,센스젠틀(lcy0****),범인은 뻔했지만 볼만했음! 기대 이상!!,6,0,0,2020-10-08 02:08:00,0"
"오!문희,611,곤드와나(jaei****),관람객은 10점 줬는데 관람하지도 않은 사람들이 1점 주는데 과연 누가 알바일까!? 노인치매를 현실감 있게 풀어 신파극처럼 꾸미지 않아 좋았고 배우들의 연기만으로도 좋은영화이딘,9,0,0,2020-10-08 01:17:00,0"
"오!문희,612,아오이유우(sbke****),생각보다 재밌는데 기대이상 !!,10,0,0,2020-10-08 00:49:00,0"
"오!문희,613,백지윤(s100****),기대안하고 봤어요 따듯하고 코믹하고 전체적으로 좋은 영화연기력들이 정말 대단해요 딴지걸거면 보지마세요 잼있습니다,10,0,0,2020-10-07 23:48:00,0"
"오!문희,614,memi****,연기넘 잘하네요 감동적이고 충청도사투리 잘소화잘하네 감동 오랜만에 한국영화 잘f어요^^,10,0,0,2020-10-07 16:43:00,0"
"오!문희,615,심쿵(ryh1****),""친정엄마, 아들과 함께 보고 왔는데 너무 재밌었어요~~엄마는 역시 나문희라고 하시며 보셨는데 중간중간 눈물도 훔치시더라구요~저와 아들은 보는내내 엄청 많이 웃으면서 봤어요!!덕분에 추석에 좋은 추억 하나 더 생겼어요..."",10,0,0,2020-10-07 15:06:00,0"
"오!문희,616,peki****,생각보다 훨씬 재밌습니다 문희 할머니와 이희준 연기는 다시 봤네요,8,0,0,2020-10-07 09:50:00,0"
"오!문희,617,nm31****,역시 나문희여사님이라는 말이나오고 가족들이 모두모여 보기좋은 영화라고 생각합니다. 코믹한 부분도 역시 굿! 저희는 할머니까지 같이 봤습니다.,10,0,0,2020-10-07 09:02:00,0"
"오!문희,618,hawais(ehal****),그냥 그럭저럭 정도,7,0,0,2020-10-07 08:44:00,0"
"오!문희,619,ssas****,갑분멧돼지..감독아 그씬을 드러내다오문안하고 흥미있게 집중하던중 개싼마이 cg와어색한 움직임.. 미스터주와 7광구를 떠오르게 만들며  현타옴 나머지는 다좋다 악역은 조금 티났지만좋은영화에 똥뿌려서 아쉬워서 남긴다  ...,8,0,0,2020-10-07 05:21:00,0"
"오!문희,620,언니야(ekfr****),,10,0,0,2020-10-07 02:04:00,0"
"오!문희,621,조소연(tisd****),""소소한 웃음이 있는 단순한 스토리 영화보고싶어서 틀었는데 감동, 코믹 모두 있는 가족영화네요. 요즘 직장 생활, 미래 걱정으로 너무 힘든데 이거보면서 내새끼 위해서라면 역시 부모는 강하다, 엄마는 강하다 한번 더 느..."",10,0,0,2020-10-07 00:59:00,0"
"오!문희,622,스마일tmakdlf(sy4c****),하. 감독님 내용전개영상 다별로에요하..배우들이 그나마살린거내하시간아깝다진짜 보지마세요너무 어이가 없어서 처음으로 평점 날립니다,1,0,0,2020-10-06 21:19:00,0"
"오!문희,623,진서(jins****),,10,0,0,2020-10-06 20:44:00,0"
"오!문희,624,jy2g****,""영화가 보고 싶었고 비교적 평점이 괜찮은 걸로 봤는데 뭉클♡ 부모님 모시고 같이 보고 싶다는 생각이 들었음   따뜻한, 현실적인 우리네 가족 이야기"",10,0,0,2020-10-06 19:45:00,0"
"오!문희,625,김완식(wans****),감동 웰메이드 영화 정말 재밌게보았습니다.,10,0,0,2020-10-06 18:56:00,0"
"오!문희,626,웹툰대장 고수(sjfm****),그냥 봤다. 기대 없이... 근데 보고 나니 너무 감동이고 재미 있었다,10,0,0,2020-10-06 18:14:00,0"
"오!문희,627,장선주(saz6****),자기들이 재미 없으면 꼭 다 댓글알바 쓴다고 하더라 ;; 그렇다고 엄청 재미없고 그런건 아니고 이희준 배우님이랑 나문희 배우님이 연기를 너무 잘하셔서 나름 볼만 했음 가볍게 보기엔 좋을 것 같음. 너무 기대하면 실망...,6,0,0,2020-10-06 17:16:00,0"
"오!문희,628,구름(eunv****),요즘 영화마다 짜임새없고 스토리구성엉망이네요 ㅜㅜ,4,0,0,2020-10-06 17:13:00,0"
"오!문희,629,빡센놈(db07****),,10,0,0,2020-10-06 14:59:00,0"
"오!문희,630,유지영(ujy0****),스포일러가 포함된 감상평입니다. 감상평 보기,10,0,0,2020-10-06 14:08:00,0"
"오!문희,631,낯가려요(imjj****),""극장에서 보고 싶었는데, 이놈의 코로나!!그래도 추석날 온가족이 tv로 보기 딱 좋았음.조카들이 특히 좋아해서 3 번 봄. 귀에 때려 박는 옹헤야- ost 외워 버림"",10,0,0,2020-10-06 12:20:00,0"
"오!문희,632,HappyGirl(inbk****),ㅋㅋㅋ그냥 생활연기의달인들~~~,10,0,0,2020-10-06 11:22:00,0"
"오!문희,633,098(098g****),반전의 반전!! 너무 재밌있어요!,10,0,0,2020-10-06 10:20:00,0"
"오!문희,634,각자무치(1111****),아...아무리 나문희라도 6텀이 맥스인듯,6,0,0,2020-10-06 02:40:00,0"
"오!문희,635,서비패밀리(suby****),,10,0,0,2020-10-06 00:41:00,0"
"오!문희,636,호이짜(ghos****),가볍게 볼만한 영화 ㅋㅋ 재밌네용,10,0,0,2020-10-06 00:10:00,0"
"오!문희,637,시우Siu(siu9****),엄마랑 잼나게감동적이게 봤습니다 좋은 영화감사드려요 ^^,10,0,0,2020-10-06 00:06:00,관람객"
"오!문희,638,HAPPY(gojo****),감동감동감동감동감동,10,0,0,2020-10-05 23:07:00,0"
"오!문희,639,spee****,,10,0,0,2020-10-05 22:43:00,0"
"오!문희,640,종파리(manl****),,10,0,0,2020-10-05 20:54:00,0"
"오!문희,641,오늘밤새(inst****),""그 흔한 신파극은 충분히 봐줄수 있는데 요즘들어 국내 영화에 흔하게 등장하는 오버 연출, 오버 연기는 못봐주것다~~"",5,0,0,2020-10-05 18:46:00,0"
"오!문희,642,대두군(bigh****),여기서 연기 연출 탓 하며 재미없었다고 하는 사람들은 감정이 없는 사이코패스다..난 이 영화 보면서 울 아부지랑 할머니가 얼마나 힘들게 키웠는지 간접적으로 느껴져서 눈물나드라,10,0,0,2020-10-05 07:54:00,0"
"오!문희,643,골디(eoqk****),와 진짜 너무하네.. 그냥저냥 킬링타임용 영화라서 6~7점쯤 주고 가려고 했더니 10점 알바 천지라서 밸런스상 1점 준다.. 신파 섞은 한국형 코미디 영화에 너무 큰기대하지말고 보길그냥 저냥 보기는 괜찮다.,1,0,0,2020-10-05 07:12:00,0"
"오!문희,644,jean****,,10,0,0,2020-10-05 04:17:00,0"
"오!문희,645,김진수(govl****),""정말 재미있게 봤어요, 배우분들의 연기력이 아니었다면 다소 지루한 스토리일 수 있지만 최고였습니다. 주연배우님들의 케미가 생각외로 찰떡 ㅠㅠㅠ 역시 믿고보길 잘했어요 :)"",10,0,0,2020-10-05 03:05:00,0"
"오!문희,646,아러이찡찡(tran****),도대체 어느 장면에서 웃고 감동 받으라는건지???,2,0,0,2020-10-05 02:27:00,0"
"오!문희,647,krpa****,""까불이, 소장님 보니까 동백꽃인줄... 영화는 지루하지 않았다."",8,0,0,2020-10-04 23:16:00,0"
"오!문희,648,gim(gime****),진짜 알바 아니고 직접 보고 솔직한 리뷰 남깁니다연기: 연기는 모든 배우들이 최선을 다한것 같습니다 10/10액션: 액션은 기대하지 않고 보면 끝나갈때 괜찮지만 좀 아쉽다 6/10스토리: 섬세한 듯 하나 약간 아쉽다...,8,0,0,2020-10-04 22:32:00,0"
"오!문희,649,카나라즈(hkh2****),배우들의 연기가 좋았고 치매에 대한 생각을 다시한번 하게되는 영화,7,0,0,2020-10-04 21:39:00,0"
"오!문희,650,ㅇ(hyon****),,10,0,0,2020-10-04 21:34:00,0"
"오!문희,651,리밥풀(mgst****),음 개취존중 전 재미가 없었네요 잘보고 갑니다,1,0,0,2020-10-04 21:32:00,0"
"오!문희,652,으니여니껌딱지ioi(keky****),나문희와 이희준연기력과스토리와 감동이 더해져  너무너무재미있었어요^^,10,0,0,2020-10-04 20:47:00,0"
"오!문희,653,ㅎㅎ(udbs****),배우분들 연기는 최고였습니다. 엄마랑 둘이 봤는데 정말 유쾌하고 재밌었어요. 또 마음이 울컥하는 부분도 많았구요. 웃고울고 정말 재밌게 잘 봤습니다.,10,0,0,2020-10-04 20:41:00,0"
"오!문희,654,웃는거야(gusr****),흔해도 우리나라 갬성은 이런게 아닌가싶다재미있게봤어요,10,0,0,2020-10-04 20:38:00,0"
"오!문희,655,Rhea(rhea****),다 연기 너무 잘하네요~~믿고 봤습니다,10,0,0,2020-10-04 20:16:00,0"
"오!문희,656,태양이(thru****),역시 나문희 선생님연기 짱입니다이희준씨도 연기 잘하시고저는 재미와 감동도 같이 느꼈습니다.재밌어요,10,0,0,2020-10-04 19:53:00,0"
"오!문희,657,아름다운(kjkl****),""이희준에의한 ,을위한 영화,.연기대상감"",10,0,0,2020-10-04 19:05:00,0"
"오!문희,658,요정지혜(sang****),좀 억지스러운 면이 많이있었지만 그럭저럭 볼만했다,8,0,0,2020-10-04 18:51:00,0"
"오!문희,659,은행나무(sym1****),다들 평점 알바다 그러는데 난 실제로도 돌아가신 어머니가 생각나서 울컥했음 개인의 취향인듯 추석에 가족과 함께 볼 영화로 매우 적합,10,0,0,2020-10-04 18:24:00,0"
"오!문희,660,huka****,개봉하자마자 인터넷에 벌써 뜨는건 이유가 있는 법이지  너무 유치하다,1,0,0,2020-10-04 17:12:00,0"
"오!문희,661,hyunjin(snai****),엉덩이가 커유!!!^^♡,10,0,0,2020-10-04 15:17:00,0"
"오!문희,662,가을하늘아빠(dms0****),가족들과 함께 행복함을 느끼네요~^♡♡,10,0,0,2020-10-04 14:55:00,0"
"오!문희,663,예으니(ehy0****),,10,0,0,2020-10-04 14:16:00,0"
"오!문희,664,빌헬미(jwjw****),똑같은 컨셉 지루하고 지겹다.. 버티기 힘든 영화,3,0,0,2020-10-04 14:13:00,0"
"오!문희,665,넘 조아(twtt****),보는내내 지루하지도 않고.. 재밌어요.나문희님 영화는 언제나 대박이네요~,10,0,0,2020-10-04 14:09:00,0"
"오!문희,666,찬주(lee1****),,10,0,0,2020-10-04 13:57:00,0"
"오!문희,667,최유성(yous****),명절 한국영화 치고 보면 괜찮았음 그냥 한국 영화들이 좀 못만들어야 말이?ㅋㅋ신파도 지겹긴 한데 한국영화 치고는 잘 녹여낸 편?그냥 저냥 시간 때운는 영화 그냥영화로써는 걸레작한국 영화 치면 평작 수준마지막 반전은 ...,6,0,0,2020-10-04 13:18:00,0"
"오!문희,668,gigin(yona****),보면서 많이 울었습니다. 엄마가 많이 보고 싶네요.,10,0,0,2020-10-04 05:10:00,0"
"오!문희,669,봉봉(siji****),진짜 ㅠㅠㅠ 눈물 펑펑 모든 배우들이 연기를 너무 잘해요 ㅠㅠ 이희준씨 진짜 ㅠㅠㅠ 나문희 선생님도 ㅠㅠ 최고에요,10,0,0,2020-10-04 04:49:00,0"
"오!문희,670,sun(sunm****),나문희배우님과 이희준 배우님의 연기가 정말 실감나고 잼㎧윱求?!!! 완전 인생영화!!! 까진 아니지만 나름 재밌게 본 작품이였어요!!! 킬링타임용 으로 추천드려요!!!,9,0,0,2020-10-04 04:12:00,0"
"오!문희,671,pik4****,진짜 제발 제발 다른영화 보세요....영화 자체가 너무 불친절해요 뜬금없는 상황 뜬금없는 개연성 보면서 이게 뭔 내용인가...뭐하나 괜찮은게 없어요ㅠㅠ 심지어 배경음악까지 별로임사투리는 그게 또 뭔지.. 이도저도 아...,1,0,0,2020-10-04 04:04:00,0"
"오!문희,672,핀타1981퍼니처(guig****),가족의 소중함을 다시 느낄 수 있는 영화네요. 재밌게 봤습니다 +,10,0,0,2020-10-04 02:45:00,0"
"오!문희,673,푸르른소라(sora****),이희준씨 이렇게 연기 잘하시는줄 몰랐어요... 정말 잘 봤습니다,10,0,0,2020-10-04 01:23:00,0"
"오!문희,674,Kantor Kim(rlar****),코로나 아니였으면 훨씬 더 흥행했을 영화,10,0,0,2020-10-04 00:45:00,0"
"오!문희,675,SilverStar(mann****),평점에 속았네요;;많이 어설프네요,1,0,0,2020-10-04 00:40:00,0"
"오!문희,676,dlad****,최악임 댓글알바 오지내;,1,0,0,2020-10-04 00:24:00,0"
"오!문희,677,디젤기관차 7605호(chan****),다 좋은데 맷돼지 때문에 1점 감점 굳이 넣을 필요 없는 장면이였음 그래도 나머지는 훌륭함!!!,9,0,0,2020-10-03 22:14:00,0"
"오!문희,678,모래요정(grig****),,10,0,0,2020-10-03 22:08:00,0"
"오!문희,679,유예영(yuy0****),스포일러가 포함된 감상평입니다. 감상평 보기,10,0,0,2020-10-03 21:50:00,0"
"오!문희,680,yskm****,,10,0,0,2020-10-03 21:48:00,0"
"오!문희,681,dora****,연기가 너무 좋아요!!!,10,0,0,2020-10-03 21:25:00,0"
"오!문희,682,ohid****,추석연휴에 부모님이랑 편하게 볼수있는영화였어요자극적이기만한 영화들보다 훨씬 좋았습니다촬영하시느라 고생하셨겠어요..덕분에 잘봤습니다,10,0,0,2020-10-03 21:18:00,0"
"오!문희,683,하쿠나마타타(alla****),배우들 연기는 좋아요~,7,0,0,2020-10-03 21:07:00,0"
"오!문희,684,우재은(jung****),진짜 너무 감동적임ㅠㅠ 2020년도 중에 본거 중에서 최고의 영화!!! 진짜 강추!!,10,0,0,2020-10-03 21:05:00,0"
"오!문희,685,캣파파(skl0****),최고다.올해제일로 좋았던영화,10,0,0,2020-10-03 20:52:00,0"
"오!문희,686,콩(rla1****),추석연휴에 가족과 함께보고 싶은 영화로 기대하고있었는데 영화상영관이 없어서 찾아보기 힘들었지만 부모님도 좋아하시고 정말 재밌게 봤습니다. 나문희선생님 외 연기자분들 좋은시간 감사합니다,10,0,0,2020-10-03 20:39:00,0"
"오!문희,687,박예진(yeji****),안녕하세유 오보살이에유,10,0,0,2020-10-03 20:19:00,0"
"오!문희,688,기래미(offo****),금산에서 누가 이랬어유 저랬어유 하나? 전라북도 사투리면 모를까 ㅋㅋㅋ 부산에서 대구 사투리쓰는 격 배경지역의 사전조사도 없이 ㅋㅋㅋ 행정구역상 충청도지만 원래는 전라도였고 전라도 경계지역이라 충청도 사투리의~유를 ...,1,0,0,2020-10-03 18:10:00,0"
"오!문희,689,DreamPlanner(ldyk****),자극적이지않고 평범하게 잔잔하게 웃으며 볼수있어 좋았어요 역시 문희님!!,10,0,0,2020-10-03 18:00:00,0"
"오!문희,690,wndu****,오랜만에 정말 재미있는 영화 봤습니다,10,0,0,2020-10-03 17:03:00,0"
"오!문희,691,씸(cim0****),11살 딸이 보자고 해서 같이 봤는데~재미와 감동 재치 반전까지<흥미진진하게 봤어요~,10,0,0,2020-10-03 16:15:00,0"
"오!문희,692,민서맘(dool****),,10,0,0,2020-10-03 15:50:00,0"
"오!문희,693,fabulous(oasi****),나문희 선생님 모셨으면 잘 좀 찍지,6,0,0,2020-10-03 14:09:00,0"
"오!문희,694,누눙누(dhel****),스포일러가 포함된 감상평입니다. 감상평 보기,8,0,0,2020-10-03 13:39:00,0"
"오!문희,695,sooni(slyb****),우리 할머니 생각나네.... 보고싶다 할머니근데 오! 문희 뭔가 어머니 생각나네,10,0,0,2020-10-03 13:36:00,0"
"오!문희,696,적비(jcwa****),도로 건널때 좌우 좀 살펴라..,1,0,0,2020-10-03 12:24:00,0"
"오!문희,697,고병우(akfa****),오랜만에 재미있게 본 한국영화~,10,0,0,2020-10-03 12:06:00,0"
"오!문희,698,traveler(jis1****),처음부터 너무 범인티나게 수상하길레 설마 그렇게 뻔하게 반전이라고 넣어놨을까 했더니 진짜 그게 범인 이였어 ㅋㅋㅋ 너무 뻔해서 오히려 놀라웠던 스토리 ㅋㅋㅋ,4,0,0,2020-10-03 11:44:00,0"
"오!문희,699,눈부신Y(hye2****),가족들하고 편하게 보기 좋은 영화였어요,10,0,0,2020-10-03 09:48:00,0"
"오!문희,700,케빈(hanx****),1점 평점에도 이유가 있겠지만 최근에 본 영화중에서 연기와 스토리 그리고 재미까지 골고루 잘 어우러진 작품입니다.기대 많이 안하고 본 영화라서 더 의외의 재미에 강력 추천합니다.가족이 함께 보면 더 좋을  것 같아요...,10,0,0,2020-10-03 08:41:00,0"
"오!문희,701,아아아아아아(awaw****),별내용없음.하지만 조금슬픔.이게끝..,5,0,0,2020-10-03 07:43:00,0"
"오!문희,702,zini****,눈물 강요 하지 안으면서 잔잔하고 따뜻하고 내용도 전혀 지루하지 않고 무엇보다 미스백에 이어 이희준씨 연기 참 좋고 저 나이에도 주연 하시는 나문희씨 존경스럽고!,7,0,0,2020-10-03 07:26:00,0"
"오!문희,703,땅부자(shak****),스포일러가 포함된 감상평입니다. 감상평 보기,2,0,0,2020-10-03 05:27:00,0"
"오!문희,704,삼산 조자룡(feel****),정말 최고네요 엄마보고 싶다 효도합시다,10,0,0,2020-10-03 04:55:00,0"
"오!문희,705,아스라다(gang****),오! 머니! My Money!!!! 이 정도면 감독이 관중한테 뺑소니 친거임. 영화라고 출품했는데 영화안에 아무것도 없네?!,1,0,0,2020-10-03 04:17:00,0"
"오!문희,706,han3****,폭풍감동은 아니지만 소소하게 볼만한 가족영화,8,0,0,2020-10-03 00:56:00,0"
"오!문희,707,백고양이(kiss****),스포일러가 포함된 감상평입니다. 감상평 보기,10,0,0,2020-10-03 00:52:00,0"
"오!문희,708,바람(mydb****),,10,0,0,2020-10-03 00:35:00,0"
"오!문희,709,지녕(jinh****),너무재밌다!!!!슬프다ㅜㅜㅜ,10,0,0,2020-10-02 23:03:00,0"
